Gene,t_stat,p_value,mean_PD,mean_Influenza,FDR_BH,log2FC
TCTN1,-6.301717424879737,1.6878171198208008e-05,103.10196958333333,176.07777155,8.540761329213691e-05,-0.7663857586201148
SIDT2,7.271397498546716,1.6895070945798017e-05,1871.3147789166665,612.8413524499999,8.545880928023084e-05,1.6088852615733256
OXR1,-6.154246118131558,1.692465930337273e-05,490.1389740833333,839.3757701666666,8.557412007323291e-05,-0.7749032552160422
SMG9,-6.772543302932811,1.6946072952785577e-05,77.75004304166666,135.24045129166666,8.564802214404263e-05,-0.7908025018802425
TBL2,-6.742906444411654,1.7047437935147752e-05,92.09826855357143,162.34977560833332,8.612578908695335e-05,-0.8111382311351276
FAM32A,-5.98323664377142,1.711286601374187e-05,540.3942182083334,838.134629125,8.64216880854299e-05,-0.6322228119686049
TESMIN,6.052626592423484,1.7230708629924745e-05,67.96934596666668,50.90860924166667,8.698194260298549e-05,0.40998145090101
SMG6,-6.935098610153096,1.7262301741249755e-05,69.06961083333334,103.8654673,8.707165810238066e-05,-0.581678881106952
SAR1B,-7.509399373888394,1.7260546497598522e-05,167.21759712500003,378.5064734166666,8.707165810238066e-05,-1.1737958617592295
TMEM97,-7.972367614815899,1.744702824856943e-05,163.0866767916667,628.4224019166666,8.796820965665259e-05,-1.9395704245319552
ITGB3,8.159901299647625,1.74855005464859e-05,457.631203,63.31636450357142,8.812692275428893e-05,2.8340767468124017
LIX1L,-7.3498123976126974,1.7520378015730688e-05,109.06185368333334,237.1130086011905,8.826040782584408e-05,-1.1133319080078108
SH3BP4,-7.9587134437628855,1.7525995268274753e-05,70.04129585833334,203.19720245000002,8.826040782584408e-05,-1.5232332979674146
LDOC1L,6.587041103531774,1.753915224175656e-05,182.51639551785712,119.10471074583333,8.829137764527872e-05,0.611616222958907
ATP5O,5.793254315753752,1.7564727814005742e-05,3144.7455527499997,1846.2584516666666,8.836482183543568e-05,0.7680162521621767
SPIN1,-6.499644542039383,1.7567768150616377e-05,51.79589062499999,86.11717135,8.836482183543568e-05,-0.7225314696472775
IFNGR2,7.165960278652383,1.7587941069910654e-05,2627.311705,1544.2057343333333,8.84309886196625e-05,0.7663374458263643
RASGRP2,7.525058701536213,1.760607542902921e-05,718.4819871666668,225.76662812499998,8.848685696281135e-05,1.665750225155012
CTBP2,-6.039094238312957,1.765780124996554e-05,73.02577895833335,110.7795155,8.871144168642974e-05,-0.5945561550883784
ERBIN,6.396230885836958,1.7698809233116788e-05,90.26296168095237,62.16732901666668,8.888202325120427e-05,0.5308509028992692
MARCKSL1,-8.195703165575258,1.7733441804713336e-05,364.62753945,3032.8250866666667,8.902046483640958e-05,-3.052691265374948
CD2BP2,-7.490215988334221,1.7764867043425885e-05,984.4656574166668,1691.1234255,8.914270201002236e-05,-0.779957303546924
MAP3K3,7.222102790807457,1.7811639249902388e-05,196.75525575,93.70829707619049,8.934182107833204e-05,1.062153311760544
ARHGAP21,5.9577504693044565,1.782781645818252e-05,888.2835964166668,519.1628230833333,8.938738057027446e-05,0.7736802830601182
FZD3,-7.698226507576145,1.7872438804643986e-05,72.68404251666666,152.13092924166668,8.957546894928966e-05,-1.0553415873859153
TM6SF1,6.749930432632331,1.790139753028347e-05,186.13666619999998,77.98849927500001,8.968493394893507e-05,1.2443777401646825
PARP14,-7.608559860600936,1.7929460916768965e-05,546.45173425,2289.242058583334,8.978982812054411e-05,-2.0646964055463197
SETDB2,6.198089826629057,1.7985313568142868e-05,616.1972183333334,449.383772125,9.003375087747325e-05,0.4545767134951557
KDM2B,-8.09280162054364,1.8011790475377437e-05,490.58059720833336,1450.8721656666664,9.013048450744865e-05,-1.5624145541549108
ABLIM3,7.327721976644691,1.8047604447318127e-05,131.23577964166662,50.005083549999995,9.020607700618887e-05,1.3743996370880502
WDR55,-6.6840756522878975,1.8048374613698583e-05,99.20598738333332,188.93775108333335,9.020607700618887e-05,-0.9225579636570096
RAB35,-6.526011967757325,1.804721661176784e-05,336.90005899999994,494.3842804166667,9.020607700618887e-05,-0.5519514871602507
MRPL48,5.771016660357351,1.807950275903657e-05,192.268568025,106.64417187499998,9.032582663118984e-05,0.8443368153509212
BCL10,-5.953369923947146,1.8096416901949897e-05,80.86087376190477,107.97279373095236,9.037449582424443e-05,-0.4127220241746361
HPS1,-7.08180385365079,1.8196981194735944e-05,73.36923158095237,139.75356161904762,9.084071436357881e-05,-0.9203936579206156
ABCB10,-7.751002404648287,1.8208776068143847e-05,251.31956237500003,567.1783879999999,9.086359542915345e-05,-1.1710918932536174
PFKP,-8.147010374720336,1.823665538851928e-05,179.94376736309522,1065.1472236666664,9.096668958643821e-05,-2.558793352976812
PRKAR2A,-6.4139557064354005,1.827213032140081e-05,80.61572290833334,132.65012183333334,9.110757500975474e-05,-0.711542139811888
PGM5-AS1,-5.974465891072886,1.8299480386724234e-05,81.19180922380951,127.79009240833332,9.12078531933249e-05,-0.6479550785089012
RRAGD,-8.092388188655487,1.8398626106564522e-05,186.30220727499997,877.5455660833331,9.16657528440937e-05,-2.2297492128595673
EXOSC10,-7.149316646047137,1.8460085052497972e-05,543.4431027083333,805.6797978333334,9.19356014472231e-05,-0.5672148388342446
PSMC2,-7.628551031113008,1.8637589652197106e-05,1069.6259005833333,2011.259174166667,9.27462992170946e-05,-0.9103616729117032
ZC3HC1,-7.481471176566504,1.8634641563849624e-05,350.2604652416666,751.8420308749999,9.27462992170946e-05,-1.0998059666560351
TAZ,5.884700419271362,1.8661710919423468e-05,159.03387316666667,94.03970983333333,9.282155076427065e-05,0.7517749652945129
PSMD2,-7.307622541591137,1.8667445209258876e-05,397.64880095833337,747.5470667500001,9.282155076427065e-05,-0.908974702334703
CTAG1A,-5.753816122249922,1.873195279317825e-05,60.38009754166668,73.3639637,9.310556417911082e-05,-0.2768327314538901
LINC00173,-6.024805326148986,1.879558740506837e-05,63.86983205833333,107.95126467499999,9.338501628701163e-05,-0.748063334003823
SF3B5,-7.0716669612567005,1.8832267716500917e-05,723.6184313416667,1312.0262263749999,9.353037967201874e-05,-0.857602325240844
YIPF5,-5.757992012302768,1.8898159116984675e-05,94.19417301666667,130.3574098583333,9.382064809850548e-05,-0.4645524133077199
H3F3AP4,6.5650758389292765,1.894633964320655e-05,6875.149500333333,4339.639311041667,9.402279618133222e-05,0.6636933663897189
TRAPPC10,6.501958596416691,1.895565203492433e-05,192.02969332499998,125.04045756666667,9.403197466143566e-05,0.6149358941920937
F5,7.423819688632212,1.904355114443483e-05,158.901195125,56.76352451666666,9.443083212116444e-05,1.4689500438330487
SUMO1P3,5.813586654508004,1.907361419321177e-05,518.1708150833334,343.24534604166666,9.454269820396078e-05,0.5927721350113089
FBXO32,7.266771344555339,1.910277959764611e-05,165.84558383333334,81.10706825,9.465002867886001e-05,1.0229351729561404
SPAG7,-7.062109971605586,1.912896633466544e-05,241.03988713333328,391.1802365,9.474252194055997e-05,-0.6962720172659891
CALU,-7.522151698367288,1.9156739225587994e-05,135.63799197499998,280.50016924999994,9.48427953801213e-05,-1.042777111262347
ADD2,7.514138068310582,1.9173981837795136e-05,101.74053470833333,54.28541647142856,9.489087633787067e-05,0.8940346145060847
LDLR,-7.863512050794206,1.9227795466453687e-05,343.72426125000004,1905.7741912499998,9.511983622980622e-05,-2.467619260938486
ZFPL1,-7.397763354611022,1.9289232381368147e-05,65.66497943333333,126.01121429166665,9.538631397379854e-05,-0.9299548971533627
UTP14C,-7.744094387448292,1.9305060206624987e-05,196.979808875,386.9847100416667,9.5415071596554e-05,-0.9706464954214669
LOC102723757,-5.96870390067516,1.9310193061207357e-05,67.1675524,105.18295632738095,9.5415071596554e-05,-0.6393951262091306
MIF,-8.045391264016752,1.932004870840915e-05,1248.547301,7967.6949755000005,9.542634799135842e-05,-2.672937959993053
CSTA,7.652269209674678,1.9413898864944792e-05,117.46725479166666,45.69776062500001,9.585232198209419e-05,1.3430630700900803
PDXP,-8.040206359851616,1.943778227406503e-05,297.12397410000005,1499.0900794166669,9.593265047129628e-05,-2.3310648345473908
ZBTB16,7.911584578169255,1.9466073884617387e-05,159.37692475892857,62.02808921666667,9.603466364376628e-05,1.3473997486602807
CASP3,-7.929176380571829,1.9530219724355638e-05,300.9846807083333,1252.1548275,9.631341233928808e-05,-2.0530174004299315
CORO7,6.298508707364548,1.9557664695924505e-05,608.8621895416667,325.54988375000005,9.641102314892362e-05,0.901179879287664
DCAF12,6.651282699666662,1.9583722675370245e-05,643.0854045416669,268.8219133333333,9.650172299947793e-05,1.255244479569276
KIAA0556,-6.424210447838513,1.9612283009042814e-05,148.90560883333336,241.53415800833335,9.660467783969487e-05,-0.6941335839527083
HIST1H2AC,7.9419847878097025,1.9692344404384803e-05,926.6259575833334,144.60662206666666,9.69611330579322e-05,2.6714672216284203
IFNG,6.538070670562309,1.9776708790681853e-05,147.407337625,65.72379095833334,9.733848857913724e-05,1.1532892601847111
MAEA,5.9138494935240775,1.9791334825117905e-05,172.3925159583333,110.65276476666668,9.737243998300884e-05,0.6350226537979751
GABPA,7.372171717930527,1.9813382808687237e-05,185.91833807499998,74.78399329166668,9.744286627223231e-05,1.3024430481072606
VGLL4,-7.70094416684541,1.984681594562112e-05,348.37009241666664,772.2591345833334,9.756920831635822e-05,-1.1461958584715344
NUDC,-7.689573649376971,1.9856300475272984e-05,1070.5683167916666,2762.0394411666666,9.757776364603728e-05,-1.3665323255712618
TRADD,-6.514438265717486,1.989306576087118e-05,191.06756808333336,353.56364295833333,9.772032303585842e-05,-0.8844306788348089
ZNF182,5.848468182996191,1.991293954049531e-05,134.1437785,92.51973026666667,9.777982782940019e-05,0.5311524233584404
TSPAN17,6.283662906886811,1.99349840559661e-05,322.0211727666667,161.939138,9.78499412174417e-05,0.987295549994295
CYP1B1,7.897519777057915,1.9957339219156293e-05,712.2816166666667,115.12590665,9.79215242061407e-05,2.6187819311544382
ADSL,-7.456142086455918,2.0017105941827612e-05,1006.8553002333334,1692.584888,9.813834041518596e-05,-0.7487917780842714
ALYREF,-6.930584519471541,2.0016047124997077e-05,80.79889188333334,131.5736509,9.813834041518596e-05,-0.6966408629061833
MAGOH,-6.320757668974603,2.010555988552436e-05,307.83603775,520.5945952499999,9.85336657166888e-05,-0.7560878114924474
RRN3P1,6.675141406640521,2.0115468181352187e-05,134.7837127666667,73.40579304166667,9.854389544519345e-05,0.8678235836297352
ATAD3A,-6.646754023166965,2.0212288095902537e-05,111.45615286428571,193.17030008333333,9.894127039952291e-05,-0.7879599476652928
LOC101927505,-6.037383821341203,2.0209420101842157e-05,73.81446626666667,94.75682250000001,9.894127039952291e-05,-0.3560580207777928
PINK1,6.6682251063274345,2.022154266493551e-05,142.7328883309524,73.22820158333334,9.89436830010748e-05,0.9533508902831427
CENPH,-6.934009744063802,2.022848630244196e-05,68.38404210119047,113.77470185000001,9.89436830010748e-05,-0.7261288892020383
SLC41A3,-5.7335338093181765,2.027283125669056e-05,249.80256991346155,368.81040075,9.912018664161032e-05,-0.5602336692932752
FCHO2,6.008520749752849,2.028030485413265e-05,86.56938816666667,56.80613375,9.912018664161032e-05,0.5992040479663965
S100Z,6.671539202582447,2.03434791479983e-05,98.89357205833332,62.33731636666666,9.935187490882892e-05,0.6573361056463893
HPCAL4,6.414889541731734,2.03401939986089e-05,114.22256331666668,67.02486182499999,9.935187490882892e-05,0.7602892322994084
SZRD1,-7.952097526565408,2.035258695298485e-05,257.8999091666667,869.7851512333333,9.935784409438555e-05,-1.749922347592923
NR2C2,-6.722086320799289,2.0416110602866847e-05,86.04196976666665,159.29133263333335,9.962935460732853e-05,-0.8809133069783419
SLC39A9,-7.046628127821984,2.0445759770753224e-05,69.78979057500001,118.87169033333335,9.97354135158694e-05,-0.7598777704008919
TNFAIP3,-8.055539493050146,2.0495006746164682e-05,277.3770411916667,3055.8651136166663,9.993695240002901e-05,-3.4569407569830997
NDUFC1,-6.714955822175586,2.0534554899272653e-05,218.268958625,469.47463200000004,0.00010009106063088412,-1.101415347283444
ZNF562,-7.042164663877932,2.0563225472742354e-05,176.5796424333333,289.95442154166665,0.00010019204986719012,-0.7123269684963303
MARC1,7.901237446924245,2.0574524583765976e-05,268.4628342916666,58.832663833333335,0.00010020835321045662,2.171081102411015
ZNF81,5.7375821938311,2.0611383879508333e-05,127.92548674999998,88.05434891666667,0.00010033045147610067,0.5337795210287819
ATP5G1,-7.483853043476851,2.0615518958065447e-05,235.11139630833333,575.7906583333333,0.00010033045147610067,-1.2885801216490087
GMNN,-5.718035551881111,2.0630545643994276e-05,92.72633729166667,156.57863595833334,0.00010036481664645864,-0.7495455415481294
FHL2,7.979202190740115,2.0739527971566663e-05,162.31234220833332,59.04702631666667,0.000100809980485984,1.4434691187804045
KCTD9,-7.200988263365187,2.0754054712749405e-05,134.62397058333335,273.10332725357136,0.000100809980485984,-1.015107653472227
BMS1P5,5.705428821454985,2.074704047811091e-05,4258.7059069,2365.443271291667,0.000100809980485984,0.848033491202294
VEZF1,5.709954475738613,2.07315800323815e-05,1217.8354261666668,844.0598304166667,0.000100809980485984,0.5283779452832906
STOM,6.168870444797311,2.0792734554077324e-05,1146.2594110416667,530.1061491166668,0.00010095894234349683,1.111119503236715
PARP1,6.043122870643802,2.114061009999484e-05,1383.6699624374999,722.5346388333334,0.0001026085081894973,0.9364081575713357
TMBIM6,5.752765613045708,2.117744711963302e-05,5602.469285166668,3065.2015961666666,0.00010274772187423028,0.8698677677367215
HINFP,-6.635579633478975,2.1305443913802896e-05,96.34847612499999,149.00017176666668,0.00010332894276902097,-0.6237338522121068
CYFIP1,6.157957273332869,2.131646164546787e-05,135.67914566666664,83.00560233333334,0.0001033425997433225,0.702235685588251
CRISPLD2,7.955157627133613,2.1358105602515513e-05,490.5479544455128,65.07365504999999,0.000103464871430871,2.8951851111367306
TPM3P9,5.712801782060942,2.135292025013989e-05,353.46467508333336,204.75055195,0.000103464871430871,0.7847455589935706
PSMA6,-7.7572953605111525,2.1386462225740263e-05,2126.0121544999997,5088.204752583332,0.0001035624227687653,-1.2586119586458526
GABARAPL2,-7.379592975629735,2.1439992937652973e-05,952.8089777499999,2140.3797350833333,0.0001037650014328556,-1.1667683870506576
ZNF613,5.718174996755717,2.144476696279016e-05,226.42939993809523,170.64774282500002,0.0001037650014328556,0.40596787843907034
PRDX4,-7.822101133553514,2.1556294705268535e-05,288.67388101666666,838.3996229166667,0.00010426461162625088,-1.5349282079268676
IRS2,7.526835124243067,2.1700219739192126e-05,225.391380975,87.72867081666668,0.00010492047916877236,1.3513467721294434
EIF2B5,-5.796448656137372,2.1714700020327646e-05,288.75311521666663,433.36948250000006,0.00010495021874036377,-0.5840985751339289
LINC01567,-5.722726062568053,2.1729271435076914e-05,53.39607015,77.48808655,0.00010498037579830103,-0.5289712610788682
PCTP,6.0239969816457695,2.180720299033489e-05,111.41751746666668,60.718369116666665,0.0001053165035179071,0.8650950162378415
SMUG1,-5.800707795571513,2.1821797881601704e-05,282.1203490833333,418.96971533333334,0.00010534661046290477,-0.5688698509690902
RHEB,-6.991001400623305,2.1862282633688763e-05,667.2301450833334,1483.5398609,0.00010546124088226586,-1.1515988593188755
MTIF2,5.708073793278812,2.185472511020298e-05,348.3849149166666,226.33550733333337,0.00010546124088226586,0.6199942846051547
SAV1,-6.096676137192868,2.1895206092998976e-05,91.6404593,147.2966092416667,0.00010557245625331944,-0.6787713002100224
C11ORF54,-7.587104643301585,2.1902095289379128e-05,151.82364225,248.72765204999996,0.00010557245625331944,-0.7084878283952536
MAP1LC3C,-6.40857763076723,2.208627299414478e-05,60.44726231666666,87.114451425,0.00010641951805974158,-0.5200299161744635
CACNA2D3,7.608626433048877,2.20993378439577e-05,138.5021078833333,47.864742875,0.00010644176484475039,1.513421116051922
ABCG1,-7.510088678569508,2.2278305385844185e-05,94.246232375,187.7971054,0.00010726276188828306,-0.9871027151361629
STMN1,-6.063880428242853,2.229563600854085e-05,116.7929533345238,210.02244062142853,0.00010730520004110569,-0.841143190497732
HERC4,6.02823080824976,2.2331461539194856e-05,240.17644479166665,172.9814318666667,0.00010743658472464879,0.47115566610353543
PSMB6,-7.8875522835369685,2.2352576001718926e-05,1668.7981762499999,4409.324090033334,0.00010749712122964063,-1.401210936466466
ERMAP,6.4610111071543885,2.247107909496482e-05,188.46199001666668,106.59165416666667,0.00010802579038403537,0.8163422699732985
NOA1,6.107646976044116,2.2486611625497002e-05,510.41855741666666,353.7797854583333,0.00010805923206760574,0.5275807008822824
WDR92,-6.220404702190259,2.25518176154878e-05,80.17616855833333,158.00217560000002,0.00010831090616762428,-0.969918352942714
STAT3,-7.612479188344969,2.255617601459096e-05,419.85634854166665,908.1504435416667,0.00010831090616762428,-1.1111911668128798
PLPPR2,6.861948507303674,2.2604059830644944e-05,141.55328441666666,68.53937260833334,0.00010849948718709573,1.0355993231534075
NUP205,-7.141409720242345,2.264507249637103e-05,511.57993625,944.8378920833333,0.00010865058844855032,-0.8838159312977201
ITGA4,6.557800343371836,2.265278538526521e-05,260.7751266634615,147.34992691666667,0.00010865058844855032,0.8193238057796872
KLHDC8B,7.170685697399363,2.2690072282203095e-05,107.08403320833331,54.88425049999999,0.0001087880177913847,0.9516397556787792
